ref	word	lemma	pos	parse
2Cor 1:4	διὰ	διά	P-	--------
2Cor 1:4	τῆς	ὁ	RA	----GSF-
2Cor 1:4	παρακλήσεως	παράκλησις	N-	----GSF-
2Cor 1:4	ἧς	ὅς	RR	----GSF-
2Cor 1:4	παρακαλούμεθα	παρακαλέω	V-	1PPI-P--
2Cor 1:4	αὐτοὶ	αὐτός	RP	----NPM-
2Cor 1:4	ὑπὸ	ὑπό	P-	--------
2Cor 1:4	τοῦ	ὁ	RA	----GSM-
2Cor 1:4	θεοῦ	θεός	N-	----GSM-
2Cor 1:5	ὅτι	ὅτι	C-	--------
2Cor 1:5	καθὼς	καθώς	C-	--------
2Cor 1:5	περισσεύει	περισσεύω	V-	3PAI-S--
2Cor 1:5	τὰ	ὁ	RA	----NPN-
2Cor 1:5	παθήματα	πάθημα	N-	----NPN-
2Cor 1:5	τοῦ	ὁ	RA	----GSM-
2Cor 1:5	Χριστοῦ	Χριστός	N-	----GSM-
2Cor 1:5	εἰς	εἰς	P-	--------
2Cor 1:5	ἡμᾶς	ἐγώ	RP	----AP--
2Cor 1:5	οὕτως	οὕτω(ς)	D-	--------
2Cor 1:5	διὰ	διά	P-	--------
2Cor 1:5	τοῦ	ὁ	RA	----GSM-
2Cor 1:5	Χριστοῦ	Χριστός	N-	----GSM-
2Cor 1:5	περισσεύει	περισσεύω	V-	3PAI-S--
2Cor 1:5	καὶ	καί	D-	--------
2Cor 1:5	ἡ	ὁ	RA	----NSF-
2Cor 1:5	παράκλησις	παράκλησις	N-	----NSF-
2Cor 1:5	ἡμῶν	ἐγώ	RP	----GP--
2Cor 1:6	εἴτε	εἴτε	C-	--------
2Cor 1:6	δὲ	δέ	C-	--------
2Cor 1:6	θλιβόμεθα	θλίβω	V-	1PPI-P--
2Cor 1:6	ὑπὲρ	ὑπέρ	P-	--------
2Cor 1:6	τῆς	ὁ	RA	----GSF-
2Cor 1:6	ὑμῶν	σύ	RP	----GP--
2Cor 1:6	παρακλήσεως	παράκλησις	N-	----GSF-
2Cor 1:6	καὶ	καί	C-	--------
2Cor 1:6	σωτηρίας	σωτηρία	N-	----GSF-
2Cor 1:6	εἴτε	εἴτε	C-	--------
2Cor 1:6	παρακαλούμεθα	παρακαλέω	V-	1PPI-P--
2Cor 1:6	ὑπὲρ	ὑπέρ	P-	--------
2Cor 1:6	τῆς	ὁ	RA	----GSF-
2Cor 1:6	ὑμῶν	σύ	RP	----GP--
2Cor 1:6	παρακλήσεως	παράκλησις	N-	----GSF-
2Cor 1:6	τῆς	ὁ	RA	----GSF-
2Cor 1:6	ἐνεργουμένης	ἐνεργέω	V-	-PMPGSF-
2Cor 1:6	ἐν	ἐν	P-	--------
2Cor 1:6	ὑπομονῇ	ὑπομονή	N-	----DSF-
2Cor 1:6	τῶν	ὁ	RA	----GPN-
2Cor 1:6	αὐτῶν	αὐτός	A-	----GPN-
2Cor 1:6	παθημάτων	πάθημα	N-	----GPN-
2Cor 1:6	ὧν	ὅς	RR	----GPN-
2Cor 1:6	καὶ	καί	D-	--------
